contract,method,seed,perturbation_group,perm_rep,mean_abs_pred_change,mean_delta_AE
GROUP_complete,combined_kd,303,water_balance,70,0.3622610325454384,0.08831654100520638
GROUP_complete,combined_kd,303,water_balance,71,0.4335878343992336,0.20371875382495183
GROUP_complete,combined_kd,303,water_balance,72,0.4345563432221772,0.12305238293063257
GROUP_complete,combined_kd,303,water_balance,73,0.41528132654005484,0.059117962088636185
GROUP_complete,combined_kd,303,water_balance,74,0.40344916492380123,0.0998853219657816
GROUP_complete,combined_kd,303,water_balance,75,0.42138961566391814,0.11172218091000792
GROUP_complete,combined_kd,303,water_balance,76,0.4155749620929841,0.1614168492286436
GROUP_complete,combined_kd,303,water_balance,77,0.3941031489320981,0.11199678618933565
GROUP_complete,combined_kd,303,water_balance,78,0.41006971943762993,0.10898080706852739
GROUP_complete,combined_kd,303,water_balance,79,0.39736979238448605,0.11244712683975056
GROUP_complete,combined_kd,303,water_balance,80,0.44454502290295017,0.1034578773129371
GROUP_complete,combined_kd,303,water_balance,81,0.431544905067772,0.17873070918872794
GROUP_complete,combined_kd,303,water_balance,82,0.4213902117103659,0.11526539813831291
GROUP_complete,combined_kd,303,water_balance,83,0.47100940314672324,0.17025362338814684
GROUP_complete,combined_kd,303,water_balance,84,0.3869120203038698,0.13407436941003287
GROUP_complete,combined_kd,303,water_balance,85,0.4266147318706718,0.13260804144541424
GROUP_complete,combined_kd,303,water_balance,86,0.4149441578054941,0.11597119812298848
GROUP_complete,combined_kd,303,water_balance,87,0.45193486188047677,0.20043321526435115
GROUP_complete,combined_kd,303,water_balance,88,0.4577071153989402,0.14537984327090683
GROUP_complete,combined_kd,303,water_balance,89,0.48896836209040817,0.15864131340929258
GROUP_complete,combined_kd,303,water_balance,90,0.43190202661739885,0.11091249925346786
GROUP_complete,combined_kd,303,water_balance,91,0.4084339218754922,0.14525206256169146
GROUP_complete,combined_kd,303,water_balance,92,0.40489876654840284,0.11913098480880902
GROUP_complete,combined_kd,303,water_balance,93,0.4166210966725503,0.11070165932563043
GROUP_complete,combined_kd,303,water_balance,94,0.461943184175799,0.19417242613146382
GROUP_complete,combined_kd,303,water_balance,95,0.3651908815547984,0.09618044195892991
GROUP_complete,combined_kd,303,water_balance,96,0.43125154254257037,0.15788935689003236
GROUP_complete,combined_kd,303,water_balance,97,0.41729308584684965,0.14336366182757962
GROUP_complete,combined_kd,303,water_balance,98,0.3737404064465595,0.15234489650111044
GROUP_complete,combined_kd,303,water_balance,99,0.43653523409238426,0.18822391976592362
GROUP_complete,missing_aware,101,all_physical,0,0.7308069442180877,0.2701930374388999
GROUP_complete,missing_aware,101,all_physical,1,0.7879128570252276,0.3571657353766421
GROUP_complete,missing_aware,101,all_physical,2,0.8282864055735,0.3168518174455521
GROUP_complete,missing_aware,101,all_physical,3,0.8902490912599766,0.3571711231495472
GROUP_complete,missing_aware,101,all_physical,4,0.8442926457587708,0.37285494193624946
GROUP_complete,missing_aware,101,all_physical,5,0.7056336859439282,0.13661342103430565
GROUP_complete,missing_aware,101,all_physical,6,0.7799691773475484,0.35677471522067455
GROUP_complete,missing_aware,101,all_physical,7,0.8303865067502285,0.3986205067938947
GROUP_complete,missing_aware,101,all_physical,8,0.8968792773307638,0.44513803709314226
GROUP_complete,missing_aware,101,all_physical,9,0.9299504110153686,0.5130047089901376
GROUP_complete,missing_aware,101,all_physical,10,0.8037815309585409,0.22219770142372616
GROUP_complete,missing_aware,101,all_physical,11,0.8211290747561353,0.23575574299629695
GROUP_complete,missing_aware,101,all_physical,12,0.9375173157833993,0.45682596190432284
GROUP_complete,missing_aware,101,all_physical,13,0.6841852056219223,0.23203089352871512
GROUP_complete,missing_aware,101,all_physical,14,0.7707044507594819,0.18158934383189426
GROUP_complete,missing_aware,101,all_physical,15,0.7642003893852234,0.25689596653999164
GROUP_complete,missing_aware,101,all_physical,16,0.8067739276175804,0.3075702826418775
GROUP_complete,missing_aware,101,all_physical,17,0.8198255807795423,0.33905993522481714
GROUP_complete,missing_aware,101,all_physical,18,0.8432295829691785,0.29301804351806643
GROUP_complete,missing_aware,101,all_physical,19,0.8183791979830316,0.3671682291132338
GROUP_complete,missing_aware,101,all_physical,20,0.8238795272847439,0.3101053964635159
GROUP_complete,missing_aware,101,all_physical,21,0.8371366934573397,0.251575065095374
GROUP_complete,missing_aware,101,all_physical,22,0.794049562291896,0.17896485109532131
GROUP_complete,missing_aware,101,all_physical,23,0.8284822740453355,0.25438164882457
GROUP_complete,missing_aware,101,all_physical,24,0.8086447449440651,0.1793021942402454
GROUP_complete,missing_aware,101,all_physical,25,0.6554829884082713,0.2471556112512629
GROUP_complete,missing_aware,101,all_physical,26,0.7256043046078784,0.2874803453303398
GROUP_complete,missing_aware,101,all_physical,27,0.8675387527080293,0.34597338955453105
GROUP_complete,missing_aware,101,all_physical,28,0.7280513834446034,0.24768693067672404
GROUP_complete,missing_aware,101,all_physical,29,0.8270909050677685,0.3614548783809581
GROUP_complete,missing_aware,101,all_physical,30,0.7663181271958859,0.3110714552351769
GROUP_complete,missing_aware,101,all_physical,31,0.9035942960292735,0.4343639020513981
GROUP_complete,missing_aware,101,all_physical,32,0.7800526022911072,0.284479654038206
GROUP_complete,missing_aware,101,all_physical,33,0.8632985099833063,0.3355703986147617
GROUP_complete,missing_aware,101,all_physical,34,0.791964849258991,0.21673204761870363
GROUP_complete,missing_aware,101,all_physical,35,0.8216298323996524,0.28766867876052854
GROUP_complete,missing_aware,101,all_physical,36,0.8077241169645432,0.38317701916999003
GROUP_complete,missing_aware,101,all_physical,37,0.7547911418245193,0.329188709492379
GROUP_complete,missing_aware,101,all_physical,38,0.7897228547867309,0.3355260438411794
GROUP_complete,missing_aware,101,all_physical,39,0.7942801675897964,0.231596095277908
GROUP_complete,missing_aware,101,all_physical,40,0.7846370060393151,0.335427799945182
GROUP_complete,missing_aware,101,all_physical,41,0.7312052579636269,0.3176805868960441
GROUP_complete,missing_aware,101,all_physical,42,0.7097246748335818,0.30367587718557804
GROUP_complete,missing_aware,101,all_physical,43,0.7655633966973487,0.2577036742555334
GROUP_complete,missing_aware,101,all_physical,44,0.6563748945581153,0.23845299305814377
GROUP_complete,missing_aware,101,all_physical,45,0.8018852548396334,0.2787176733219877
GROUP_complete,missing_aware,101,all_physical,46,0.828567034386574,0.2879638951585648
GROUP_complete,missing_aware,101,all_physical,47,0.7634074434320978,0.2836690834126574
GROUP_complete,missing_aware,101,all_physical,48,0.8542107356355545,0.33897624637725504
GROUP_complete,missing_aware,101,all_physical,49,0.8288415442121789,0.3151292384533172
GROUP_complete,missing_aware,101,all_physical,50,0.8096987934822731,0.30262494727398487
GROUP_complete,missing_aware,101,all_physical,51,0.6872615725436109,0.2524742042155976
GROUP_complete,missing_aware,101,all_physical,52,0.7068756691952969,0.28289448009653295
GROUP_complete,missing_aware,101,all_physical,53,0.8945404265789275,0.35124002010264294
GROUP_complete,missing_aware,101,all_physical,54,0.7536070854105847,0.24386708389444553
GROUP_complete,missing_aware,101,all_physical,55,0.7332843225053016,0.21713139626320369
GROUP_complete,missing_aware,101,all_physical,56,0.751982625494612,0.37094736066777656
GROUP_complete,missing_aware,101,all_physical,57,0.8014585870377561,0.25881897759944833
GROUP_complete,missing_aware,101,all_physical,58,0.6826311654232918,0.19309257927346737
GROUP_complete,missing_aware,101,all_physical,59,0.8054548311740795,0.3077125872043853
GROUP_complete,missing_aware,101,all_physical,60,0.8243574779084388,0.33521085510862636
GROUP_complete,missing_aware,101,all_physical,61,0.7386650747441231,0.27252431006127215
GROUP_complete,missing_aware,101,all_physical,62,0.7951779441630586,0.3134383967988034
GROUP_complete,missing_aware,101,all_physical,63,0.9085801028190775,0.3051131806475051
GROUP_complete,missing_aware,101,all_physical,64,0.7103537206954145,0.26776560141177885
GROUP_complete,missing_aware,101,all_physical,65,0.7999121153608282,0.271502534501096
GROUP_complete,missing_aware,101,all_physical,66,0.8539095178563544,0.3186994055687113
GROUP_complete,missing_aware,101,all_physical,67,0.7367037648850299,0.17690626496457038
GROUP_complete,missing_aware,101,all_physical,68,0.8231374101435884,0.3667980124493863
GROUP_complete,missing_aware,101,all_physical,69,0.8041606380584392,0.17641747643085237
GROUP_complete,missing_aware,101,all_physical,70,0.882381057485621,0.391076695513218
GROUP_complete,missing_aware,101,all_physical,71,0.7763803284218971,0.2691916387639147
GROUP_complete,missing_aware,101,all_physical,72,0.7878909884615147,0.29081747277239534
GROUP_complete,missing_aware,101,all_physical,73,0.8322932961139273,0.38470197358029956
GROUP_complete,missing_aware,101,all_physical,74,0.8437760776661812,0.4327602887153626
GROUP_complete,missing_aware,101,all_physical,75,0.8351717654694902,0.2866581587689988
GROUP_complete,missing_aware,101,all_physical,76,0.8461786559287537,0.312288315854174
GROUP_complete,missing_aware,101,all_physical,77,0.8327258660438213,0.2980063674297738
GROUP_complete,missing_aware,101,all_physical,78,0.7947967344142021,0.2979694493577835
GROUP_complete,missing_aware,101,all_physical,79,0.8549383713843974,0.4045822182208934
GROUP_complete,missing_aware,101,all_physical,80,0.8399369437643822,0.3847433582874054
GROUP_complete,missing_aware,101,all_physical,81,0.8387748522961394,0.2950451776727717
GROUP_complete,missing_aware,101,all_physical,82,0.936655102892125,0.35599221367531636
GROUP_complete,missing_aware,101,all_physical,83,0.81290173657397,0.26478488316434495
GROUP_complete,missing_aware,101,all_physical,84,0.8087005285506553,0.33480026853845474
GROUP_complete,missing_aware,101,all_physical,85,0.9296025938176095,0.36698493004859756
GROUP_complete,missing_aware,101,all_physical,86,0.8662361477283721,0.375890305711868
GROUP_complete,missing_aware,101,all_physical,87,0.8028114311238552,0.3313916874844977
GROUP_complete,missing_aware,101,all_physical,88,0.7733919899514381,0.31423981031458426
GROUP_complete,missing_aware,101,all_physical,89,0.711375595407283,0.1899664103832651
GROUP_complete,missing_aware,101,all_physical,90,0.8525620686246994,0.3429173757776301
GROUP_complete,missing_aware,101,all_physical,91,0.8089237644317302,0.26786981073338934
GROUP_complete,missing_aware,101,all_physical,92,0.7757735480653479,0.2146800090505722
GROUP_complete,missing_aware,101,all_physical,93,0.8505582048537883,0.3118802057022744
GROUP_complete,missing_aware,101,all_physical,94,0.7470356961514087,0.2767164958182802
GROUP_complete,missing_aware,101,all_physical,95,0.8839686677810994,0.419243426688174
GROUP_complete,missing_aware,101,all_physical,96,0.7688993317015628,0.17976236028874176
GROUP_complete,missing_aware,101,all_physical,97,0.7461863489861184,0.2789323243993394
GROUP_complete,missing_aware,101,all_physical,98,0.8259724733677316,0.21369607140155547
GROUP_complete,missing_aware,101,all_physical,99,0.7832628387085935,0.20454844464647012
GROUP_complete,missing_aware,101,all_support,0,0.3528017997741699,0.1382822001639833
GROUP_complete,missing_aware,101,all_support,1,0.36188664715340796,0.03649996675329004
GROUP_complete,missing_aware,101,all_support,2,0.3889924313159699,0.09838327389575063
GROUP_complete,missing_aware,101,all_support,3,0.42727824474902865,0.06107336172144465
GROUP_complete,missing_aware,101,all_support,4,0.3662914456205165,0.05803254990882063
GROUP_complete,missing_aware,101,all_support,5,0.33713242855477843,0.11902597072276663
GROUP_complete,missing_aware,101,all_support,6,0.32606419477056947,0.04067408871143422
GROUP_complete,missing_aware,101,all_support,7,0.3738341965573899,0.1000236604568806
GROUP_complete,missing_aware,101,all_support,8,0.40102791532557064,0.12027380640963291
GROUP_complete,missing_aware,101,all_support,9,0.3612479237799949,0.033898026090987195
GROUP_complete,missing_aware,101,all_support,10,0.36505304879330575,0.09357730639234502
GROUP_complete,missing_aware,101,all_support,11,0.3535173788983771,0.1190999549399031
GROUP_complete,missing_aware,101,all_support,12,0.37709975623069925,0.12683532111188198
GROUP_complete,missing_aware,101,all_support,13,0.3488548930655134,0.03732322306328631
GROUP_complete,missing_aware,101,all_support,14,0.2973528073189106,0.10127252413364166
GROUP_complete,missing_aware,101,all_support,15,0.3737296677650289,0.11163822025948383
GROUP_complete,missing_aware,101,all_support,16,0.3530711772594046,0.09707869036654207
GROUP_complete,missing_aware,101,all_support,17,0.3707307412269268,0.08873656951620222
GROUP_complete,missing_aware,101,all_support,18,0.2768511975065191,0.07014520109460709
GROUP_complete,missing_aware,101,all_support,19,0.3740706519877657,0.05343519864183791
GROUP_complete,missing_aware,101,all_support,20,0.3362082230283859,0.08682524517749217
GROUP_complete,missing_aware,101,all_support,21,0.3639178212652815,0.11846666014448125
GROUP_complete,missing_aware,101,all_support,22,0.38216688151055195,0.11548609937505519
GROUP_complete,missing_aware,101,all_support,23,0.41222092319042125,0.11266781359530509
GROUP_complete,missing_aware,101,all_support,24,0.4223880108366621,0.14254287608126376
GROUP_complete,missing_aware,101,all_support,25,0.3481040444779903,0.047878664310942294
GROUP_complete,missing_aware,101,all_support,26,0.37795648676283816,0.08499558497489766
GROUP_complete,missing_aware,101,all_support,27,0.35695968409802054,0.04245997580061567
GROUP_complete,missing_aware,101,all_support,28,0.37191516160964966,0.016090811414921535
GROUP_complete,missing_aware,101,all_support,29,0.38822814505150977,0.12082853617566698
GROUP_complete,missing_aware,101,all_support,30,0.3852430049409258,0.06585789317273079
GROUP_complete,missing_aware,101,all_support,31,0.40401874450927083,0.054888337946952644
GROUP_complete,missing_aware,101,all_support,32,0.381990411180131,0.14385740778294015
GROUP_complete,missing_aware,101,all_support,33,0.3656922198356466,0.02178518680816001
GROUP_complete,missing_aware,101,all_support,34,0.2962894744061409,0.06073370261902504
GROUP_complete,missing_aware,101,all_support,35,0.4251590054085914,0.14870289790376703
GROUP_complete,missing_aware,101,all_support,36,0.38693989084122027,0.048478254196491634
GROUP_complete,missing_aware,101,all_support,37,0.3746133751057564,0.02759359174079084
GROUP_complete,missing_aware,101,all_support,38,0.36486095824140186,0.07224498558044434
GROUP_complete,missing_aware,101,all_support,39,0.3380636991338527,0.08559350005616531
GROUP_complete,missing_aware,101,all_support,40,0.36946793059085276,0.10467261056697115
GROUP_complete,missing_aware,101,all_support,41,0.33775126173141157,0.10223088223883446
GROUP_complete,missing_aware,101,all_support,42,0.31338698432800616,0.02489136674556326
GROUP_complete,missing_aware,101,all_support,43,0.3366505972882535,0.055565377052794115
GROUP_complete,missing_aware,101,all_support,44,0.27576220162371373,-0.013924527787147695
GROUP_complete,missing_aware,101,all_support,45,0.36632620273752414,0.15714492913509936
GROUP_complete,missing_aware,101,all_support,46,0.39916222399853646,0.10547588382883274
GROUP_complete,missing_aware,101,all_support,47,0.3447194391108574,0.010980163848146478
GROUP_complete,missing_aware,101,all_support,48,0.385730598835235,0.0705601572077325
GROUP_complete,missing_aware,101,all_support,49,0.35926321719555143,0.11465681114602598
GROUP_complete,missing_aware,101,all_support,50,0.32029745046128616,0.03812729814204763
GROUP_complete,missing_aware,101,all_support,51,0.3603190170957687,0.08895079416924333
GROUP_complete,missing_aware,101,all_support,52,0.3652455058503658,0.08857232009603622
GROUP_complete,missing_aware,101,all_support,53,0.40777242437322087,0.07573586956998135
GROUP_complete,missing_aware,101,all_support,54,0.3380125215713014,0.09433004713058471
GROUP_complete,missing_aware,101,all_support,55,0.33753492350273945,0.11563983895930838
GROUP_complete,missing_aware,101,all_support,56,0.36714511095209323,0.05592737568185684
GROUP_complete,missing_aware,101,all_support,57,0.4048664886900719,0.0277674353680712
GROUP_complete,missing_aware,101,all_support,58,0.4041469579047345,0.12358773886903804
GROUP_complete,missing_aware,101,all_support,59,0.4065666376276219,0.037268816034844575
GROUP_complete,missing_aware,101,all_support,60,0.3984828616710419,0.12536999271271076
GROUP_complete,missing_aware,101,all_support,61,0.38659369945526123,0.08208857083827893
GROUP_complete,missing_aware,101,all_support,62,0.3438346842502026,0.0866862367264768
GROUP_complete,missing_aware,101,all_support,63,0.4051910993900705,0.1061128282546997
GROUP_complete,missing_aware,101,all_support,64,0.3138365301680058,0.0814431750013473
GROUP_complete,missing_aware,101,all_support,65,0.3783475084507719,0.074056707077838
GROUP_complete,missing_aware,101,all_support,66,0.3690888120772991,0.07564643760437662
GROUP_complete,missing_aware,101,all_support,67,0.29384730597759817,0.08030173568522676
GROUP_complete,missing_aware,101,all_support,68,0.3476935308030311,0.08722419975159015
GROUP_complete,missing_aware,101,all_support,69,0.34321753649001424,0.10689050482689065
GROUP_complete,missing_aware,101,all_support,70,0.34397411346435547,0.05326544345693385
GROUP_complete,missing_aware,101,all_support,71,0.335139292351743,0.023440984157805746
GROUP_complete,missing_aware,101,all_support,72,0.3637291446645209,0.14534483589010033
GROUP_complete,missing_aware,101,all_support,73,0.3430802111930035,0.09690648876352512
GROUP_complete,missing_aware,101,all_support,74,0.3165319561958313,0.028462891142419035
GROUP_complete,missing_aware,101,all_support,75,0.39638694930583873,0.12866825001290502
GROUP_complete,missing_aware,101,all_support,76,0.3768174064920304,0.021792840673568396
GROUP_complete,missing_aware,101,all_support,77,0.3242426578034746,0.07939634905470178
GROUP_complete,missing_aware,101,all_support,78,0.3545580316097178,0.1163011734739263
GROUP_complete,missing_aware,101,all_support,79,0.38703475734020804,0.09458715847705274
GROUP_complete,missing_aware,101,all_support,80,0.3817851226380531,0.09142488235108397
GROUP_complete,missing_aware,101,all_support,81,0.3735555499158007,0.09004437281223052
GROUP_complete,missing_aware,101,all_support,82,0.38520930295294903,0.10177649567989591
GROUP_complete,missing_aware,101,all_support,83,0.4002050668635267,-0.004905593486542395
GROUP_complete,missing_aware,101,all_support,84,0.37010507000253556,0.17058323274774753
GROUP_complete,missing_aware,101,all_support,85,0.36525666586896205,0.10943265311261441
GROUP_complete,missing_aware,101,all_support,86,0.34781462841845573,0.06119875881519723
GROUP_complete,missing_aware,101,all_support,87,0.391998864234762,0.1353648959829452
GROUP_complete,missing_aware,101,all_support,88,0.3512723851711192,0.12509461185779977
GROUP_complete,missing_aware,101,all_support,89,0.3454673100025096,0.09117674542487936
GROUP_complete,missing_aware,101,all_support,90,0.3332004166663961,0.07919500239351962
GROUP_complete,missing_aware,101,all_support,91,0.3711746525257192,0.055619600580093694
GROUP_complete,missing_aware,101,all_support,92,0.39761777887953087,0.09311386698864875
GROUP_complete,missing_aware,101,all_support,93,0.3587019570330356,0.05765664735753485
GROUP_complete,missing_aware,101,all_support,94,0.369037279423247,0.03796981875439906
GROUP_complete,missing_aware,101,all_support,95,0.44509506606041116,0.11566754090532344
GROUP_complete,missing_aware,101,all_support,96,0.37044859947042263,0.07985435621789161
GROUP_complete,missing_aware,101,all_support,97,0.2759137787717454,0.03172493047917142
GROUP_complete,missing_aware,101,all_support,98,0.35908640572365297,0.03312510043002187
GROUP_complete,missing_aware,101,all_support,99,0.37639914040869854,0.10521099966130358
GROUP_complete,missing_aware,101,observation_support,0,0.3528017997741699,0.1382822001639833
GROUP_complete,missing_aware,101,observation_support,1,0.36188664715340796,0.03649996675329004
GROUP_complete,missing_aware,101,observation_support,2,0.3889924313159699,0.09838327389575063
GROUP_complete,missing_aware,101,observation_support,3,0.42727824474902865,0.06107336172144465
GROUP_complete,missing_aware,101,observation_support,4,0.3662914456205165,0.05803254990882063
GROUP_complete,missing_aware,101,observation_support,5,0.33713242855477843,0.11902597072276663
GROUP_complete,missing_aware,101,observation_support,6,0.32606419477056947,0.04067408871143422
GROUP_complete,missing_aware,101,observation_support,7,0.3738341965573899,0.1000236604568806
GROUP_complete,missing_aware,101,observation_support,8,0.40102791532557064,0.12027380640963291
GROUP_complete,missing_aware,101,observation_support,9,0.3612479237799949,0.033898026090987195
GROUP_complete,missing_aware,101,observation_support,10,0.36505304879330575,0.09357730639234502
GROUP_complete,missing_aware,101,observation_support,11,0.3535173788983771,0.1190999549399031
GROUP_complete,missing_aware,101,observation_support,12,0.37709975623069925,0.12683532111188198
GROUP_complete,missing_aware,101,observation_support,13,0.3488548930655134,0.03732322306328631
GROUP_complete,missing_aware,101,observation_support,14,0.2973528073189106,0.10127252413364166
GROUP_complete,missing_aware,101,observation_support,15,0.3737296677650289,0.11163822025948383
GROUP_complete,missing_aware,101,observation_support,16,0.3530711772594046,0.09707869036654207
GROUP_complete,missing_aware,101,observation_support,17,0.3707307412269268,0.08873656951620222
GROUP_complete,missing_aware,101,observation_support,18,0.2768511975065191,0.07014520109460709
GROUP_complete,missing_aware,101,observation_support,19,0.3740706519877657,0.05343519864183791
GROUP_complete,missing_aware,101,observation_support,20,0.3362082230283859,0.08682524517749217
GROUP_complete,missing_aware,101,observation_support,21,0.3639178212652815,0.11846666014448125
GROUP_complete,missing_aware,101,observation_support,22,0.38216688151055195,0.11548609937505519
GROUP_complete,missing_aware,101,observation_support,23,0.41222092319042125,0.11266781359530509
GROUP_complete,missing_aware,101,observation_support,24,0.4223880108366621,0.14254287608126376
GROUP_complete,missing_aware,101,observation_support,25,0.3481040444779903,0.047878664310942294
GROUP_complete,missing_aware,101,observation_support,26,0.37795648676283816,0.08499558497489766
GROUP_complete,missing_aware,101,observation_support,27,0.35695968409802054,0.04245997580061567
GROUP_complete,missing_aware,101,observation_support,28,0.37191516160964966,0.016090811414921535
GROUP_complete,missing_aware,101,observation_support,29,0.38822814505150977,0.12082853617566698
GROUP_complete,missing_aware,101,observation_support,30,0.3852430049409258,0.06585789317273079
GROUP_complete,missing_aware,101,observation_support,31,0.40401874450927083,0.054888337946952644
GROUP_complete,missing_aware,101,observation_support,32,0.381990411180131,0.14385740778294015
GROUP_complete,missing_aware,101,observation_support,33,0.3656922198356466,0.02178518680816001
GROUP_complete,missing_aware,101,observation_support,34,0.2962894744061409,0.06073370261902504
GROUP_complete,missing_aware,101,observation_support,35,0.4251590054085914,0.14870289790376703
GROUP_complete,missing_aware,101,observation_support,36,0.38693989084122027,0.048478254196491634
GROUP_complete,missing_aware,101,observation_support,37,0.3746133751057564,0.02759359174079084
GROUP_complete,missing_aware,101,observation_support,38,0.36486095824140186,0.07224498558044434
GROUP_complete,missing_aware,101,observation_support,39,0.3380636991338527,0.08559350005616531
GROUP_complete,missing_aware,101,observation_support,40,0.36946793059085276,0.10467261056697115
GROUP_complete,missing_aware,101,observation_support,41,0.33775126173141157,0.10223088223883446
GROUP_complete,missing_aware,101,observation_support,42,0.31338698432800616,0.02489136674556326
GROUP_complete,missing_aware,101,observation_support,43,0.3366505972882535,0.055565377052794115
GROUP_complete,missing_aware,101,observation_support,44,0.27576220162371373,-0.013924527787147695
GROUP_complete,missing_aware,101,observation_support,45,0.36632620273752414,0.15714492913509936
GROUP_complete,missing_aware,101,observation_support,46,0.39916222399853646,0.10547588382883274
GROUP_complete,missing_aware,101,observation_support,47,0.3447194391108574,0.010980163848146478
GROUP_complete,missing_aware,101,observation_support,48,0.385730598835235,0.0705601572077325
GROUP_complete,missing_aware,101,observation_support,49,0.35926321719555143,0.11465681114602598
GROUP_complete,missing_aware,101,observation_support,50,0.32029745046128616,0.03812729814204763
GROUP_complete,missing_aware,101,observation_support,51,0.3603190170957687,0.08895079416924333
GROUP_complete,missing_aware,101,observation_support,52,0.3652455058503658,0.08857232009603622
GROUP_complete,missing_aware,101,observation_support,53,0.40777242437322087,0.07573586956998135
GROUP_complete,missing_aware,101,observation_support,54,0.3380125215713014,0.09433004713058471
GROUP_complete,missing_aware,101,observation_support,55,0.33753492350273945,0.11563983895930838
GROUP_complete,missing_aware,101,observation_support,56,0.36714511095209323,0.05592737568185684
GROUP_complete,missing_aware,101,observation_support,57,0.4048664886900719,0.0277674353680712
GROUP_complete,missing_aware,101,observation_support,58,0.4041469579047345,0.12358773886903804
GROUP_complete,missing_aware,101,observation_support,59,0.4065666376276219,0.037268816034844575
GROUP_complete,missing_aware,101,observation_support,60,0.3984828616710419,0.12536999271271076
GROUP_complete,missing_aware,101,observation_support,61,0.38659369945526123,0.08208857083827893
GROUP_complete,missing_aware,101,observation_support,62,0.3438346842502026,0.0866862367264768
GROUP_complete,missing_aware,101,observation_support,63,0.4051910993900705,0.1061128282546997
GROUP_complete,missing_aware,101,observation_support,64,0.3138365301680058,0.0814431750013473
GROUP_complete,missing_aware,101,observation_support,65,0.3783475084507719,0.074056707077838
GROUP_complete,missing_aware,101,observation_support,66,0.3690888120772991,0.07564643760437662
GROUP_complete,missing_aware,101,observation_support,67,0.29384730597759817,0.08030173568522676
GROUP_complete,missing_aware,101,observation_support,68,0.3476935308030311,0.08722419975159015
GROUP_complete,missing_aware,101,observation_support,69,0.34321753649001424,0.10689050482689065
GROUP_complete,missing_aware,101,observation_support,70,0.34397411346435547,0.05326544345693385
GROUP_complete,missing_aware,101,observation_support,71,0.335139292351743,0.023440984157805746
GROUP_complete,missing_aware,101,observation_support,72,0.3637291446645209,0.14534483589010033
GROUP_complete,missing_aware,101,observation_support,73,0.3430802111930035,0.09690648876352512
GROUP_complete,missing_aware,101,observation_support,74,0.3165319561958313,0.028462891142419035
GROUP_complete,missing_aware,101,observation_support,75,0.39638694930583873,0.12866825001290502
GROUP_complete,missing_aware,101,observation_support,76,0.3768174064920304,0.021792840673568396
GROUP_complete,missing_aware,101,observation_support,77,0.3242426578034746,0.07939634905470178
GROUP_complete,missing_aware,101,observation_support,78,0.3545580316097178,0.1163011734739263
GROUP_complete,missing_aware,101,observation_support,79,0.38703475734020804,0.09458715847705274
GROUP_complete,missing_aware,101,observation_support,80,0.3817851226380531,0.09142488235108397
GROUP_complete,missing_aware,101,observation_support,81,0.3735555499158007,0.09004437281223052
GROUP_complete,missing_aware,101,observation_support,82,0.38520930295294903,0.10177649567989591
GROUP_complete,missing_aware,101,observation_support,83,0.4002050668635267,-0.004905593486542395
GROUP_complete,missing_aware,101,observation_support,84,0.37010507000253556,0.17058323274774753
GROUP_complete,missing_aware,101,observation_support,85,0.36525666586896205,0.10943265311261441
GROUP_complete,missing_aware,101,observation_support,86,0.34781462841845573,0.06119875881519723
GROUP_complete,missing_aware,101,observation_support,87,0.391998864234762,0.1353648959829452
GROUP_complete,missing_aware,101,observation_support,88,0.3512723851711192,0.12509461185779977
GROUP_complete,missing_aware,101,observation_support,89,0.3454673100025096,0.09117674542487936
GROUP_complete,missing_aware,101,observation_support,90,0.3332004166663961,0.07919500239351962
GROUP_complete,missing_aware,101,observation_support,91,0.3711746525257192,0.055619600580093694
GROUP_complete,missing_aware,101,observation_support,92,0.39761777887953087,0.09311386698864875
GROUP_complete,missing_aware,101,observation_support,93,0.3587019570330356,0.05765664735753485
GROUP_complete,missing_aware,101,observation_support,94,0.369037279423247,0.03796981875439906
GROUP_complete,missing_aware,101,observation_support,95,0.44509506606041116,0.11566754090532344
GROUP_complete,missing_aware,101,observation_support,96,0.37044859947042263,0.07985435621789161
GROUP_complete,missing_aware,101,observation_support,97,0.2759137787717454,0.03172493047917142
GROUP_complete,missing_aware,101,observation_support,98,0.35908640572365297,0.03312510043002187
GROUP_complete,missing_aware,101,observation_support,99,0.37639914040869854,0.10521099966130358
GROUP_complete,missing_aware,101,radiation,0,0.2751480721412821,0.12624221643488456
GROUP_complete,missing_aware,101,radiation,1,0.2909370153508288,0.15369006402441796
GROUP_complete,missing_aware,101,radiation,2,0.2896743036331014,0.11665947000016556
GROUP_complete,missing_aware,101,radiation,3,0.28008884445149845,0.11543917137511231
GROUP_complete,missing_aware,101,radiation,4,0.31917998765377287,0.12009944995920709
GROUP_complete,missing_aware,101,radiation,5,0.2627369964376409,0.024297380782188262
GROUP_complete,missing_aware,101,radiation,6,0.3062164529840997,0.12269061567428265
GROUP_complete,missing_aware,101,radiation,7,0.31122213728884435,0.18113102918990115
GROUP_complete,missing_aware,101,radiation,8,0.27372003742989076,0.13025509557318182
GROUP_complete,missing_aware,101,radiation,9,0.28863424950457633,0.1509899521076933
GROUP_complete,missing_aware,101,radiation,10,0.29774302751459975,0.0759740945836331
GROUP_complete,missing_aware,101,radiation,11,0.30531916339346704,0.04231299934995934
GROUP_complete,missing_aware,101,radiation,12,0.321916253008741,0.10864996632109297
GROUP_complete,missing_aware,101,radiation,13,0.28151486655499075,0.11740899119478591
