contract,method,seed,perturbation_group,perturbation_type,mean_abs_pred_change,median_abs_pred_change,ci_lo,ci_hi,mean_delta_AE,n
GROUP_complete,prediction_kd,202,all_support,median_replacement,0.8728884691777437,0.47315311431884766,0.7126403727673966,1.0512955273299112,0.1850355059623718,115
GROUP_complete,prediction_kd,202,observation_support,median_replacement,0.8728884691777437,0.47315311431884766,0.7126403727673966,1.0512955273299112,0.1850355059623718,115
GROUP_complete,prediction_kd,202,radiation,median_replacement,0.3305149907651155,0.3143606185913086,0.29092313511864,0.37055434090287787,0.19404252246359122,115
GROUP_complete,prediction_kd,202,temperature,median_replacement,0.3476863135462222,0.2636873722076416,0.28917282286545504,0.40795467437609384,-0.018479282843548314,115
GROUP_complete,prediction_kd,202,water_balance,median_replacement,0.5181080380211706,0.48674464225769043,0.44982253311120945,0.5909546194711456,-0.03240898311656453,115
GROUP_complete,prediction_kd,303,all_physical,median_replacement,0.47292298398992066,0.2374267578125,0.37231781027650324,0.5893730348156344,0.15901882594118835,93
GROUP_complete,prediction_kd,303,all_support,median_replacement,0.11329580250606743,0.07784628868103027,0.09343066289219806,0.1333810531323956,-0.01340995549642912,93
GROUP_complete,prediction_kd,303,observation_support,median_replacement,0.11329580250606743,0.07784628868103027,0.09343066289219806,0.1333810531323956,-0.01340995549642912,93
GROUP_complete,prediction_kd,303,radiation,median_replacement,0.18171506415131272,0.12804031372070312,0.14826550201703143,0.21783035628257255,0.05039889691465645,93
GROUP_complete,prediction_kd,303,temperature,median_replacement,0.2153151419854933,0.13051891326904297,0.16846830966652082,0.26506129810886997,-0.06334341711639077,93
GROUP_complete,prediction_kd,303,water_balance,median_replacement,0.5976180286817653,0.5100032091140747,0.5065682484578061,0.6940615106654422,0.3250593792084725,93
GROUP_complete,representation_kd,101,all_physical,median_replacement,0.6605639483066316,0.670779824256897,0.5679735742033797,0.7495702826913367,0.1305716218948364,94
GROUP_complete,representation_kd,101,all_support,median_replacement,0.4245899687422083,0.3883028030395508,0.3778878711956613,0.47452801694261265,0.09293216175728655,94
GROUP_complete,representation_kd,101,observation_support,median_replacement,0.4245899687422083,0.3883028030395508,0.3778878711956613,0.47452801694261265,0.09293216175728655,94
GROUP_complete,representation_kd,101,radiation,median_replacement,0.3404703229031664,0.28851813077926636,0.2967111720366681,0.38225097342374476,0.05339728372655017,94
GROUP_complete,representation_kd,101,temperature,median_replacement,0.22342777505834052,0.2129666805267334,0.1906327137921719,0.257856824613632,0.06453729065428389,94
GROUP_complete,representation_kd,101,water_balance,median_replacement,0.2535084790371834,0.2680647373199463,0.21926623421146518,0.28938769105267015,-0.02064983485607391,94
GROUP_complete,representation_kd,202,all_physical,median_replacement,0.5369807471399722,0.46858489513397217,0.47483579246894175,0.5990300009561621,-0.22914629932901132,115
GROUP_complete,representation_kd,202,all_support,median_replacement,0.698690480771272,0.45533108711242676,0.5844585699361303,0.8198484540503957,0.13589929900791337,115
GROUP_complete,representation_kd,202,observation_support,median_replacement,0.698690480771272,0.45533108711242676,0.5844585699361303,0.8198484540503957,0.13589929900791337,115
GROUP_complete,representation_kd,202,radiation,median_replacement,0.4284405418064283,0.3450406789779663,0.3622363838683004,0.49649449516897604,0.22444421599014946,115
GROUP_complete,representation_kd,202,temperature,median_replacement,0.5251702826956044,0.4372684955596924,0.4364399804239688,0.6167425127651379,0.046134241220225476,115
GROUP_complete,representation_kd,202,water_balance,median_replacement,0.4505670091380244,0.42198729515075684,0.3940814014103102,0.5039944491438244,-0.0006504470493482481,115
GROUP_complete,representation_kd,303,all_physical,median_replacement,0.25342470343394946,0.1938035488128662,0.19776121262581117,0.3343830749232281,0.02951226023192048,93
GROUP_complete,representation_kd,303,all_support,median_replacement,0.2049335151590327,0.1652073860168457,0.17095553208422917,0.24122709955579488,-0.08787806917005969,93
GROUP_complete,representation_kd,303,observation_support,median_replacement,0.2049335151590327,0.1652073860168457,0.17095553208422917,0.24122709955579488,-0.08787806917005969,93
GROUP_complete,representation_kd,303,radiation,median_replacement,0.203988185492895,0.15122997760772705,0.1625738315043911,0.24967857131394006,0.10793992852651944,93
GROUP_complete,representation_kd,303,temperature,median_replacement,0.3075406064269363,0.20872926712036133,0.24716916145176016,0.39029212542759467,-0.13225029014259257,93
GROUP_complete,representation_kd,303,water_balance,median_replacement,0.2084938838917722,0.1812962293624878,0.175446567195718,0.24328238268693286,0.12082010002546413,93
GROUP_complete,supervised,101,all_physical,median_replacement,0.43000688958675304,0.2819616198539734,0.3404673056082522,0.5287591869526721,-0.10303103146654495,94
GROUP_complete,supervised,101,all_support,median_replacement,0.2954567848367894,0.1361987590789795,0.22137885353666675,0.36982636147357045,-0.1576703837577333,94
GROUP_complete,supervised,101,observation_support,median_replacement,0.2954567848367894,0.1361987590789795,0.22137885353666675,0.36982636147357045,-0.1576703837577333,94
GROUP_complete,supervised,101,radiation,median_replacement,0.48411835254506863,0.4045891761779785,0.3958534582498226,0.5759096279423287,-0.055102663303943394,94
GROUP_complete,supervised,101,temperature,median_replacement,0.17553962672010381,0.1117432713508606,0.14014579507898778,0.21433040131913852,-0.022792771775671777,94
