contract,route,sample_id,D_L1,delta_AE
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2016,2.2300480641424656,-1.046933650970459
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2017,2.186097629368305,0.6176574230194092
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2018,2.263050451874733,-0.3772776126861572
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2019,2.085268769413233,0.3823299407958984
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2020,2.0686889719218016,0.9095656871795654
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2021,1.8366455473005772,1.3283123970031738
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2022,2.819609384983778,0.9879731559753412
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-231|2023,2.6227117739617825,0.2146699428558349
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-312|2003,1.4361222051084042,0.1211905479431152
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-312|2009,1.4205571673810482,1.0344903469085691
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2001,0.5650355778634548,-0.28608238697052
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2002,0.6539586707949638,-0.2190786600112915
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2003,0.6540914922952652,-0.2680462598800659
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2004,0.4622465670108795,-0.1466363668441772
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2005,1.1979311630129814,-0.2051302194595337
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2006,0.6703843548893929,0.0256490478515623
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2007,1.077812548726797,-0.2543175220489502
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2008,0.615265429019928,-0.3171502351760864
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2009,0.6516843810677528,0.1473246812820434
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2010,1.110355608165264,-0.5145597457885742
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2011,0.6919223852455616,-0.3544334173202514
GROUP_complete,combined_kd,CY-Bench_wheat_AU|AU-322|2012,0.6993437744677067,0.0511232614517211
